"275","2","Франция","Экзотика","4 фаски",NULL,NULL,"шип-паз","под глянцевым лаком","м2",NULL
"276","2","Франция","Экзотика","4 фаски",NULL,NULL,"шип-паз","под маслом","м2",NULL
"277","2","Франция","Экзотика","4 фаски",NULL,NULL,"шип-паз","под лаком ROC","м2",NULL
"278","2","Франция","Экзотика","без фаски",NULL,NULL,"шип-паз","без покрытия","м2",NULL
"279","2","Франция","Экзотика","2 фаски","шлифованное",NULL,"шип-паз","без покрытия","м2",NULL
"280","2","Франция","Экзотика","2 фаски",NULL,NULL,"шип-паз","под глянцевым лаком","м2",NULL
"281","2","Франция","Экзотика","2 фаски",NULL,NULL,"шип-паз","под маслом","м2",NULL
"282","2","Франция","Экзотика","2 фаски",NULL,NULL,"шип-паз","под лаком ROC","м2",NULL
"283","2","Франция","Экзотика","2 фаски","шлифованное",NULL,"шип-паз","без покрытия","м2",NULL
"284","2","Франция","Экзотика","2 фаски",NULL,NULL,"шип-паз","под глянцевым лаком","м2",NULL
"285","2","Франция","Экзотика","2 фаски",NULL,NULL,"шип-паз","под маслом","м2",NULL
"286","2","Франция","Экзотика","2 фаски",NULL,NULL,"шип-паз","под лаком ROC","м2",NULL
"287","2","Франция","Экзотика","2 фаски","шлифованное",NULL,"шип-паз","без покрытия","м2",NULL
"288","2","Франция","Экзотика","2 фаски",NULL,NULL,"шип-паз","под глянцевым лаком","м2",NULL
"289","2","Франция","Экзотика","2 фаски",NULL,NULL,"шип-паз","под маслом","м2",NULL
